"﻿縣市","鄉鎮市區","村里","納稅單位","綜合所得總額","平均數","中位數","第一分位數","第三分位數","標準差","變異係數"
"臺南市","官田區","隆本里","1069","823550","770","628","402","1000","607.62","78.87"
"臺南市","官田區","南廍里","325","209727","645","546","342","853","444.98","68.96"
"臺南市","官田區","渡拔里","644","471482","732","578","368","883","659.06","90.02"
"臺南市","官田區","烏山頭里","303","257550","850","685","432","1039","783.93","92.23"
"臺南市","官田區","東西庄里","458","328627","718","592","386","915","514.38","71.69"
"臺南市","官田區","其他","1","616","616","616","616","616","0.00","0.00"
"臺南市","官田區","合計","5199","3929181","756","608","387","956","613.69","81.20"
"臺南市","大內區","石湖里","205","145784","711","527","353","906","595.82","83.78"
"臺南市","大內區","石林里","133","86876","653","506","324","766","568.06","86.97"
"臺南市","大內區","石城里","360","228980","636","539","338","818","460.27","72.36"
"臺南市","大內區","內江里","204","134238","658","539","368","865","464.66","70.61"
"臺南市","大內區","大內里","184","128276","697","557","363","929","518.29","74.34"
"臺南市","大內區","內郭里","138","83703","607","491","350","789","451.87","74.50"
"臺南市","大內區","頭社里","171","109415","640","560","412","814","340.39","53.20"
"臺南市","大內區","二溪里","160","127731","798","585","378","986","671.78","84.15"
"臺南市","大內區","曲溪里","108","69440","643","542","367","772","461.96","71.85"
"臺南市","大內區","環湖里","102","68658","673","576","413","941","416.92","61.94"
"臺南市","大內區","其他","0","0","0","0","0","0","0.00","0.00"
"臺南市","大內區","合計","1765","1183100","670","542","362","856","504.10","75.20"
"臺南市","佳里區","鎮山里","1640","1258279","767","603","376","967","654.42","85.30"
"臺南市","佳里區","東寧里","663","544253","821","603","353","961","869.22","105.89"
"臺南市","佳里區","六安里","1331","1208343","908","678","404","1165","845.77","93.16"
"臺南市","佳里區","安西里","1943","1578042","812","622","389","993","714.24","87.94"
"臺南市","佳里區","建南里","1325","1124945","849","618","378","1050","812.49","95.70"
"臺南市","佳里區","佳化里","620","460368","743","563","382","891","719.30","96.87"
"臺南市","佳里區","海澄里","521","375271","720","559","360","892","627.70","87.15"
"臺南市","佳里區","子龍里","560","439118","784","612","377","945","834.62","106.44"
"臺南市","佳里區","民安里","421","317582","754","625","381","992","538.71","71.41"
"臺南市","佳里區","忠仁里","805","632418","786","613","358","991","774.08","98.53"
"臺南市","佳里區","下營里","427","298470","699","559","355","868","541.64","77.49"
"臺南市","佳里區","營溪里","245","189811","775","570","361","890","885.33","114.27"
"臺南市","佳里區","塭內里","583","398835","684","543","358","783","816.43","119.34"
"臺南市","佳里區","佳興里","563","413371","734","576","361","874","710.39","96.75"
"臺南市","佳里區","南勢里","1363","1194581","876","677","406","1129","721.06","82.27"
"臺南市","佳里區","文新里","1689","1535899","909","673","413","1138","1057.83","116.33"
"臺南市","佳里區","其他","7","5255","751","235","63","459","1429.55","190.42"
"臺南市","佳里區","合計","14706","11974841","814","616","383","1013","791.01","97.14"
"臺南市","西港區","西港里","907","703300","775","606","381","933","694.27","89.54"
"臺南市","西港區","南海里","649","447380","689","543","360","863","542.63","78.72"
"臺南市","西港區","港東里","436","281648","646","542","322","821","504.35","78.08"
"臺南市","西港區","檨林里","341","240827","706","575","370","856","565.90","80.13"
"臺南市","西港區","後營里","363","246354","679","530","355","826","513.08","75.60"
"臺南市","西港區","營西里","349","256842","736","567","345","931","689.94","93.75"
"臺南市","西港區","金砂里","165","116585","707","564","345","866","628.63","88.97"
"臺南市","西港區","劉厝里","280","189915","678","534","364","877","492.73","72.65"
"臺南市","西港區","竹林里","284","201023","708","538","342","821","702.80","99.29"
"臺南市","西港區","永樂里","264","183290","694","511","339","814","752.30","108.36"
"臺南市","西港區","新復里","151","93157","617","475","339","808","473.90","76.82"
"臺南市","西港區","慶安里","1297","1012337","781","592","360","970","757.03","96.99"
"臺南市","西港區","其他","0","0","0","0","0","0","0.00","0.00"
"臺南市","西港區","合計","5486","3972657","724","562","357","891","650.24","89.79"
"臺南市","七股區","後港里","167","124862","748","538","373","842","773.55","103.46"
"臺南市","七股區","大潭里","112","65724","587","493","336","722","368.87","62.86"
"臺南市","七股區","頂山里","125","76645","613","468","268","735","701.09","114.34"
"臺南市","七股區","西寮里","54","35050","649","543","299","784","599.04","92.29"
"臺南市","七股區","篤加里","157","112078","714","530","303","830","893.78","125.20"
"臺南市","七股區","中寮里","93","63893","687","548","346","862","578.46","84.20"
"臺南市","七股區","𥂁埕里","51","30550","599","547","268","844","442.30","73.84"
"臺南市","七股區","七股里","204","150559","738","577","359","919","603.94","81.83"
"臺南市","七股區","溪南里","64","57728","902","647","397","1086","995.97","110.42"
"臺南市","七股區","玉成里","167","109104","653","509","310","888","560.74","85.83"
"臺南市","七股區","大埕里","572","384392","672","536","349","790","577.69","85.96"
"臺南市","七股區","樹林里","376","249559","664","532","336","802","551.29","83.06"
"臺南市","七股區","竹橋里","235","160596","683","554","361","895","485.86","71.10"
"臺南市","七股區","義合里","393","269922","687","560","351","836","645.19","93.94"
"臺南市","七股區","永吉里","165","109157","662","549","334","868","634.40","95.89"
"臺南市","七股區","三股里","208","137957","663","510","335","808","553.61","83.47"
"臺南市","七股區","十份里","202","133795","662","533","346","781","605.20","91.37"
"臺南市","七股區","龍山里","264","168120","637","534","323","793","510.14","80.11"
"臺南市","七股區","其他","0","0","0","0","0","0","0.00","0.00"
"臺南市","七股區","合計","3609","2439692","676","538","341","827","611.78","90.50"
"臺南市","將軍區","長榮里","293","208903","713","549","350","921","616.32","86.44"
"臺南市","將軍區","玉山里","121","70338","581","517","347","673","432.02","74.32"
"臺南市","將軍區","廣山里","82","52315","638","480","347","716","569.29","89.23"
"臺南市","將軍區","長沙里","226","140089","620","531","330","775","462.73","74.65"
"臺南市","將軍區","平沙里","184","121691","661","529","340","812","530.14","80.16"
"臺南市","將軍區","鯤鯓里","319","202994","636","543","366","794","471.37","74.07"
"臺南市","將軍區","鯤溟里","122","73377","601","530","319","839","442.21","73.52"
"臺南市","將軍區","西甲里","577","421716","731","578","380","926","555.49","76.00"
"臺南市","將軍區","忠嘉里","557","381305","685","539","347","808","566.09","82.69"
"臺南市","將軍區","苓仔寮里","416","287598","691","530","351","799","659.88","95.45"
"臺南市","將軍區","巷埔里","186","138842","746","605","399","967","582.55","78.04"
"臺南市","將軍區","將軍里","291","210106","722","547","339","801","912.60","126.40"
"臺南市","將軍區","其他","0","0","0","0","0","0","0.00","0.00"
"臺南市","將軍區","合計","3374","2309275","684","542","351","836","596.74","87.19"
"臺南市","北門區","北門里","158","117302","742","599","384","877","603.69","81.31"
"臺南市","北門區","永隆里","148","90204","609","488","308","776","507.07","83.20"
"臺南市","北門區","玉港里","134","91306","681","597","381","844","500.88","73.51"
"臺南市","北門區","保吉里","280","188108","672","531","336","804","586.70","87.33"
"臺南市","北門區","雙春里","65","40909","629","560","340","811","487.54","77.46"
"臺南市","北門區","錦湖里","134","99357","741","563","341","873","697.54","94.07"
"臺南市","北門區","慈安里","134","98982","739","614","363","1006","541.50","73.31"
"臺南市","北門區","三光里","220","139641","635","542","359","799","413.49","65.14"
"臺南市","北門區","蚵寮里","284","192537","678","497","327","826","598.96","88.35"
"臺南市","北門區","文山里","244","170183","697","593","412","849","527.63","75.65"
"臺南市","北門區","其他","0","0","0","0","0","0","0.00","0.00"
"臺南市","北門區","合計","1801","1228529","682","560","350","834","554.27","81.25"
"臺南市","學甲區","仁得里","1140","876497","769","590","383","925","717.30","93.29"
"臺南市","學甲區","新榮里","619","470119","759","621","407","952","573.82","75.55"
"臺南市","學甲區","光華里","290","180754","623","528","371","799","407.54","65.38"
"臺南市","學甲區","宅港里","178","123509","694","574","364","886","483.80","69.73"
"臺南市","學甲區","明宜里","498","384170","771","618","372","961","648.71","84.09"
"臺南市","學甲區","慈福里","551","413849","751","602","364","945","652.16","86.83"
"臺南市","學甲區","新達里","525","408210","778","607","390","943","666.79","85.76"
"臺南市","學甲區","大灣里","246","178572","726","544","356","960","565.65","77.92"
"臺南市","學甲區","中洲里","323","245026","759","561","361","960","796.28","104.97"
"臺南市","學甲區","平和里","201","123520","615","551","364","757","467.01","76.00"
"臺南市","學甲區","豐和里","300","202224","674","539","345","856","487.75","72.36"
"臺南市","學甲區","三慶里","247","169163","685","560","389","887","496.24","72.46"
"臺南市","學甲區","秀昌里","657","490254","746","580","371","950","663.37","88.90"
"臺南市","學甲區","其他","1","393","393","393","393","393","0.00","0.00"
"臺南市","學甲區","合計","5776","4266257","739","582","374","920","632.99","85.70"
"臺南市","新化區","武安里","917","674633","736","558","351","920","672.24","91.38"
"臺南市","新化區","東榮里","1098","869729","792","579","371","976","783.80","98.95"
"臺南市","新化區","護國里","767","595055","776","606","360","1009","675.39","87.05"
"臺南市","新化區","太平里","1264","1028004","813","612","369","1018","775.46","95.35"
"臺南市","新化區","協興里","954","697305","731","558","366","892","632.02","86.47"
"臺南市","新化區","唪口里","596","465265","781","589","365","969","696.35","89.20"
"臺南市","新化區","北勢里","415","299628","722","597","386","969","535.30","74.14"
"臺南市","新化區","豐榮里","921","779770","847","624","403","1019","739.64","87.36"
"臺南市","新化區","全興里","844","793823","941","671","383","1126","909.44","96.69"
"臺南市","新化區","崙頂里","507","408507","806","623","406","975","727.21","90.25"
"臺南市","新化區","知義里","507","373419","737","547","341","831","796.57","108.15"
"臺南市","新化區","山腳里","355","287063","809","577","369","947","863.27","106.76"
