id,time,city,address,filter,price,area,deposit,mgmt_fee,parking_space,min_lease,decor,register,g_location1,g_location2,g_address,lat,long,floor,bldg_floor,density_2021,ave_pop_growth,2019_income
11622833,21-Dec,TPE,台北市內湖區瑞光路,內湖區港墘里,240000,131,二個月,,,兩年,尚未裝潢,已辦,"25.0779990,121.5718680","25°04'40.8""N 121°34'18.7""E",114台北市內湖區瑞光路405號自由時報大樓,25.077999,121.571868,1F,13F,9613.582377896171,-0.8184590318162618,2747906.0
11724054,21-Dec,TPE,台北市士林區承德路四段,士林區前港里,400000,133,面議,,,一年,簡易裝潢,已辦,"25.0866369,121.5219405","25°05'11.9""N 121°31'19.0""E",111台北市士林區後港街,25.0866369,121.5219405,1F,14F,27313.324967613647,-2.029644919624059,1677631.0
11780986,21-Dec,TPE,台北市松山區民生東路五段,松山區東榮里,140000,37,面議,,,兩年,簡易裝潢,已辦,"25.0591127,121.5568182","25°03'32.8""N 121°33'24.6""E",105台北市松山區民生東路五段69巷3弄,25.0591127,121.5568182,1F,4F,31155.173777128584,-0.878431978362304,4853375.0
11726369,21-Dec,TPE,台北市大安區新生南路一段,大安區民輝里,600000,275,面議,,,兩年,簡易裝潢,已辦,"25.0389328,121.5331268","25°02'20.2""N 121°31'59.3""E",106台北市大安區臺北市仁愛大廈,25.0389328,121.5331268,1F,12F,19754.7216469443,-1.6745114149710656,4878840.0
11462082,21-Dec,TPE,台北市中正區館前路,中正區黎明里,800000,140,面議,,,兩年,簡易裝潢,已辦,"25.0475101,121.5171415","25°02'51.0""N 121°31'01.7""E",100台北市中正區北平西路3號2樓,25.0475101,121.5171415,1F,9F,5734.29678372022,0.5857702086999723,1631191.0
11520281,21-Dec,TPE,台北市士林區中山北路五段,士林區福林里,98000,40,二個月,,,兩年,簡易裝潢,已辦,"25.0944069,121.5278830","25°05'39.9""N 121°31'40.4""E",111台北市士林區中山北路五段537號,25.0944069,121.527883,1F,5F,1433.364351090113,-2.379690432351496,1359341.0
11576119,21-Dec,TPE,台北市大安區泰順街40巷,大安區龍泉里,35000,15,二個月,,,一年,中檔裝潢,已辦,"25.0242460,121.5303610","25°01'27.3""N 121°31'49.3""E",106台北市大安區泰順街40巷,25.024246,121.530361,1F,5F,54874.388741148825,1.4411007152942634,2643091.0
11469950,21-Dec,TPE,台北市南港區新民街,南港區三重里,150000,96,二個月,,,兩年,簡易裝潢,已辦,"25.0561237,121.6132584","25°03'22.1""N 121°36'47.7""E",115台北市南港區新民街25巷5號,25.0561237,121.6132584,1F,5F,7451.3328837748495,1.368015199290292,5225294.0
11858845,21-Dec,TPE,台北市中正區羅斯福路三段,中正區水源里,350000,90,二個月,,,兩年,簡易裝潢,已辦,"25.0165359,121.5343459","25°00'59.5""N 121°32'03.7""E",106台北市大安區學府里,25.0165359,121.5343459,1F,5F,7938.931950934741,-0.4441672418021181,1177893.0
11769444,21-Dec,TPE,台北市大安區忠孝東路四段205巷,大安區建安里,360000,60,"117,000",14630.0,平面式停車位，費用另計,一年,尚未裝潢,已辦,"25.0421770,121.5525470","25°02'31.8""N 121°33'09.2""E",106台北市大安區永春新廈,25.042177,121.552547,1F,7F,32731.53217965089,-1.9321270953113423,3039876.0
11602511,21-Dec,TPE,台北市萬華區艋舺大道,萬華區和平里,1190000,311,面議,,,兩年,簡易裝潢,已辦,"25.0328050,121.4963844","25°01'58.1""N 121°29'47.0""E",108台北市萬華區艋舺大道,25.032805,121.4963844,1F,16F,46900.06292554252,-2.5204054555631723,1567459.0
11718760,21-Dec,TPE,台北市中山區敬業一路,中山區成功里,460000,84,二個月,15869.0,平面式停車位，費用另計,兩年,中檔裝潢,已辦,"25.0803869,121.5521659","25°04'49.4""N 121°33'07.8""E",10491台北市中山區明水路568號,25.0803869,121.5521659,1F,9F,10693.122623534107,-1.1796330089498022,5679811.0
11569157,21-Dec,TPE,台北市信義區永吉路180巷,信義區六藝里,79000,40,二個月,,,兩年,簡易裝潢,已辦,"25.0427720,121.5715470","25°02'34.0""N 121°34'17.6""E",110台北市信義區永吉路180巷87號,25.042772,121.571547,1F,4F,63740.93204343619,-1.2880578995980645,1191270.0
11687060,21-Dec,TPE,台北市大安區敦化南路二段,大安區臥龍里,1085000,215,面議,,,3年,高檔裝潢,已辦,"25.0221655,121.5471356","25°01'19.8""N 121°32'49.7""E",106台北市大安區臥龍街52號,25.0221655,121.5471356,1F,19F,12174.298463093412,1.4857124540307374,1102829.0
11184073,21-Dec,TPE,台北市大安區敦化南路一段,大安區仁愛里,330000,62,面議,,,1月,高檔裝潢,已辦,"25.0405813,121.5478305","25°02'26.1""N 121°32'52.2""E",106台北市大安區國泰一品大廈,25.0405813,121.5478305,1F,7F,24419.36184067723,-1.9434139324837687,4153950.0
11749128,21-Dec,TPE,台北市大安區仁愛路四段,大安區建倫里,800000,313,面議,,,3年,尚未裝潢,已辦,"25.0380528,121.5504899","25°02'17.0""N 121°33'01.8""E",106台北市大安區仁愛路四段125號號 3 樓,25.0380528,121.5504899,1F,15F,37710.81747880526,-0.986778955176056,4386578.0
11748925,21-Dec,TPE,台北市大安區忠孝東路四段,大安區誠安里,680000,106,面議,,,3年,中檔裝潢,已辦,"25.0412350,121.5434857","25°02'28.5""N 121°32'36.6""E","B2F No. 300, 忠孝東路三段大安區台北市106",25.041235,121.5434857,整棟,4F,36865.63907497207,-1.6982506421758063,1906932.0
11715144,21-Dec,TPE,台北市大安區復興南路一段,大安區義村里,250000,115,面議,,,3年,簡易裝潢,已辦,"25.0385101,121.5434041","25°02'18.6""N 121°32'36.3""E",106台北市大安區仁愛路三段145號,25.0385101,121.5434041,1F,12F,22014.06134953759,-1.7238245189539942,3338332.0
11706175,21-Dec,TPE,台北市松山區南京東路五段,松山區新聚里,980000,522,面議,,,3年,簡易裝潢,已辦,"25.0509022,121.5652982","25°03'03.3""N 121°33'55.1""E",105台北市松山區南京東路五段222-1號,25.0509022,121.5652982,整棟,4F,52762.67911817818,-1.7180853774011684,3373427.0
11687039,21-Dec,TPE,台北市大安區忠孝東路四段,大安區仁愛里,700000,235,面議,,,5年,尚未裝潢,已辦,"25.0411483,121.5444822","25°02'28.1""N 121°32'40.1""E",106台北市大安區忠孝東路四段26巷,25.0411483,121.5444822,1F,12F,24419.36184067723,-1.9434139324837687,4153950.0
11574217,21-Dec,TPE,台北市中山區天津街,中山區正得里,830000,540,面議,,,5年,尚未裝潢,已辦,"25.0495864,121.5221464","25°02'58.5""N 121°31'19.7""E","104台北市 中山區長安東路一段4號之1，, 1樓",25.0495864,121.5221464,1F,12F,24953.495137385096,-0.8080099136045386,1859218.0
11602488,21-Dec,TPE,台北市大安區敦化南路一段252巷,大安區仁愛里,420000,175,面議,,,3年,高檔裝潢,已辦,"25.0392359,121.5457204","25°02'21.3""N 121°32'44.6""E",106台北市大安區復興南路一段219巷,25.0392359,121.5457204,1F,7F,24419.36184067723,-1.9434139324837687,4153950.0
11602484,21-Dec,TPE,台北市大安區信義路二段,大安區永康里,800000,305,面議,,,3年,簡易裝潢,已辦,"25.0333166,121.5291676","25°01'59.9""N 121°31'45.0""E","1 號, No. 1麗水街大安區台北市106",25.0333166,121.5291676,整棟,4F,31997.07455318371,-0.3879108995447892,2133014.0
11602471,21-Dec,TPE,台北市大安區信義路三段,大安區和安里,250000,117,面議,,,3年,中檔裝潢,已辦,"25.0338797,121.5433513","25°02'02.0""N 121°32'36.1""E",106台北市大安區復興南路一段390號,25.0338797,121.5433513,整棟,4F,23900.24566191586,-1.5967523509311004,4353291.0
11602470,21-Dec,TPE,台北市大安區復興南路一段,大安區住安里,460000,128,面議,,,3年,高檔裝潢,已辦,"25.0296439,121.5435964","25°01'46.7""N 121°32'37.0""E",106台北市大安區瑞安街,25.0296439,121.5435964,1F,4F,37166.86616201101,-2.460769920344659,2335518.0
11621623,21-Dec,TPE,台北市大安區信義路四段,大安區敦煌里,300000,75,面議,,,3年,中檔裝潢,已辦,"25.0333146,121.5524282","25°01'59.9""N 121°33'08.7""E",110台北市信義區信義路四段,25.0333146,121.5524282,1F,14F,48961.44810521408,-1.0417644500814691,3637929.0
11622045,21-Dec,TPE,台北市信義區信義路四段,信義區中興里,786000,140,面議,,,3年,簡易裝潢,已辦,"25.0342808,121.5596099","25°02'03.4""N 121°33'34.6""E",110台北市信義區光復南路473巷11弄,25.0342808,121.5596099,1F,12F,40963.870491628986,-2.777515761489635,1737789.0
11621995,21-Dec,TPE,台北市中山區南京東路三段,中山區復華里,1020000,230,面議,,,3年,中檔裝潢,已辦,"25.0523560,121.5415051","25°03'08.5""N 121°32'29.4""E",10491台北市中山區南京東路三段,25.052356,121.5415051,1F,13F,21224.91595284512,-0.4143777498369398,2723005.0
11622205,21-Dec,TPE,台北市大安區仁愛路三段123巷,大安區義村里,280000,140,面議,,,3年,簡易裝潢,已辦,"25.0380541,121.5412452","25°02'17.0""N 121°32'28.5""E",106台北市大安區義村里,25.0380541,121.5412452,1F,7F,22014.06134953759,-1.7238245189539942,3338332.0
11622229,21-Dec,TPE,台北市大安區仁愛路四段,大安區建倫里,650000,124,面議,,,3年,簡易裝潢,已辦,"25.0380528,121.5504899","25°02'17.0""N 121°33'01.8""E",106台北市大安區仁愛路四段125號號 3 樓,25.0380528,121.5504899,1F,15F,37710.81747880526,-0.986778955176056,4386578.0
11602474,21-Dec,TPE,台北市中山區復興南路一段,松山區中正里,530000,530,面議,,,3年,簡易裝潢,已辦,"25.0486001,121.5450217","25°02'55.0""N 121°32'42.1""E",105台北市松山區長安東路二段225號合庫金控大樓,25.0486001,121.5450217,1F,15F,29466.572383481845,-1.142283607167164,5786935.0
11687017,21-Dec,TPE,台北市大安區安和路一段,大安區敦煌里,150000,68,面議,,,3年,簡易裝潢,已辦,"25.0343588,121.5527011","25°02'03.7""N 121°33'09.7""E",106台北市大安區安和路一段,25.0343588,121.5527011,1F,7F,48961.44810521408,-1.0417644500814691,3637929.0
11712245,21-Dec,TPE,台北市大安區敦化南路二段,大安區龍雲里,710000,119,面議,,,3年,中檔裝潢,已辦,"25.0281385,121.5485561","25°01'41.3""N 121°32'54.8""E",106台北市大安區敦化南路二段92號,25.0281385,121.5485561,1F,12F,29243.583350975867,-2.0297679293652378,2953613.0
11749087,21-Dec,TPE,台北市大安區敦化南路一段,松山區敦化里,1400000,234,面議,,,3年,簡易裝潢,已辦,"25.0456164,121.5493724","25°02'44.2""N 121°32'57.7""E",105台北市松山區周武大廈,25.0456164,121.5493724,1F,23F,52587.13943671021,-1.372783493489571,3483634.0
11687117,21-Dec,TPE,台北市中山區南京東路三段,中山區復華里,750000,280,面議,,,3年,簡易裝潢,已辦,"25.0524514,121.5380700","25°03'08.8""N 121°32'17.1""E",10491中山區建國北路二段3巷17號,25.0524514,121.53807,1F,11F,21224.91595284512,-0.4143777498369398,2723005.0
11760342,21-Dec,TPE,台北市中正區信義路二段259號,中正區三愛里,680000,73,二個月,22248.0,,兩年,簡易裝潢,已辦,"25.0338862,121.5316103","25°02'02.0""N 121°31'53.8""E",100台北市中正區信義路二段257號,25.0338862,121.5316103,1F,14F,42511.83622775421,-0.0279677480754377,5137252.0
11602420,21-Dec,TPE,台北市大安區敦化南路二段,大安區義安里,680000,221,二個月,39000.0,,兩年,尚未裝潢,已辦,"25.0329838,121.5491926","25°01'58.7""N 121°32'57.1""E",106台北市大安區信義路四段116號,25.0329838,121.5491926,1F,12F,30537.58209428585,-1.0389453219592355,3844691.0
11601642,21-Dec,TPE,台北市大安區敦化南路二段,大安區住安里,85000,24,面議,600.0,,兩年,簡易裝潢,已辦,"25.0326748,121.5483856","25°01'57.6""N 121°32'54.2""E",106台北市大安區敦化南路二段14號,25.0326748,121.5483856,1F,7F,37166.86616201101,-2.460769920344659,2335518.0
11526158,21-Dec,TPE,台北市大安區復興南路一段219巷,大安區仁愛里,78000,15,二個月,,,一年,中檔裝潢,已辦,"25.0390569,121.545872","25°02'20.6""N 121°32'45.1""E",106台北市大安區復興南路一段219巷,25.0390569,121.545872,1F,6F,24419.36184067723,-1.9434139324837687,4153950.0
11438408,21-Dec,TPE,台北市大安區師大路59巷,大安區龍泉里,160000,30,二個月,,,兩年,簡易裝潢,已辦,"25.0238195,121.529098","25°01'25.8""N 121°31'44.8""E",106台北市大安區雲和街,25.0238195,121.529098,1F,4F,54874.388741148825,1.4411007152942634,2643091.0
11787589,21-Dec,TPE,台北市大安區基隆路二段,大安區臨江里,110000,60,二個月,,,3年,簡易裝潢,已辦,"25.0283730,121.5567140","25°01'42.1""N 121°33'24.2""E",106台北市大安區基隆路二段,25.028373,121.556714,1F,5F,56280.66313386457,-1.5165162505399308,1309416.0
11684169,21-Dec,TPE,台北市大安區仁愛路三段123巷,大安區義村里,280000,114,二個月,1000.0,,一年,中檔裝潢,已辦,"25.0388939,121.5420850","25°02'20.0""N 121°32'31.5""E",106台北市大安區仁愛路三段123巷7號,25.0388939,121.542085,1F,7F,22014.06134953759,-1.7238245189539942,3338332.0
11630505,21-Dec,TPE,台北市中山區龍江路,中山區力行里,62000,26,二個月,3310.0,,一年,已辦,已辦,"25.0499737,121.5404437","25°02'59.9""N 121°32'25.6""E",10491中山區朱崙街20號,25.0499737,121.5404437,1F,12F,21085.12931049232,0.0006004314568652,3990206.0
11858793,21-Dec,TPE,台北市內湖區成功路二段,內湖區寶湖里,160000,53,二個月,8277.0,,一年,簡易裝潢,已辦,"25.0719580,121.5895690","25°04'19.1""N 121°35'22.5""E",114台北市內湖區成功路二段440號,25.071958,121.589569,1F,11F,9238.35691581695,2.5325426847264394,7100735.0
11616324,21-Dec,TPE,台北市中山區樂群三路,中山區成功里,150000,50,二個月,5072.0,,一年,簡易裝潢,已辦,"25.0838187,121.5548510","25°05'01.8""N 121°33'17.5""E",10491台北市中山區植福路8號,25.0838187,121.554851,1F,9F,10693.122623534107,-1.1796330089498022,5679811.0
11564276,21-Dec,TPE,台北市內湖區瑞光路,內湖區西湖里,160000,57,二個月,8688.0,,兩年,中檔裝潢,已辦,"25.0794597,121.5666406","25°04'46.1""N 121°33'59.9""E",114台北市內湖區金矽谷No.6大樓,25.0794597,121.5666406,1F,17F,15663.485203708558,-2.015517407925005,2656491.0
11615218,21-Dec,TPE,台北市內湖區康寧路一段,內湖區紫雲里,50000,40,二個月,550.0,平面式停車位，費用另計,一年,簡易裝潢,已辦,"25.0780510,121.5942900","25°04'41.0""N 121°35'39.4""E",114台北市內湖區康寧路一段156巷20弄,25.078051,121.59429,1F,12F,15863.945383436148,-2.045971184900723,2118260.0
11649923,21-Dec,TPE,台北市內湖區金龍路,內湖區內湖里,50000,28,二個月,,,一年,中檔裝潢,已辦,"25.0848484,121.5902494","25°05'05.5""N 121°35'24.9""E",114台北市內湖區內湖里,25.0848484,121.5902494,1F,4F,39958.036112448775,0.6199535700751675,2799230.0
11666812,21-Dec,TPE,台北市內湖區東湖路119巷,內湖區東湖里,120000,75,二個月,,,一年,簡易裝潢,已辦,"25.0690180,121.6168130","25°04'08.5""N 121°37'00.5""E",114台北市內湖區康樂街20巷,25.069018,121.616813,1F,5F,51392.55385609748,-0.7371580017256463,2532485.0
11617678,21-Dec,TPE,台北市內湖區康寧路三段189巷,內湖區葫洲里,38000,12,二個月,,,一年,簡易裝潢,已辦,"25.0712583,121.6094771","25°04'16.5""N 121°36'34.1""E",114台北市內湖區康寧路三段16巷,25.0712583,121.6094771,1F,5F,33054.572398451244,-0.6334049082248772,3809324.0
11508710,21-Dec,TPE,台北市內湖區瑞光路,內湖區港墘里,220000,115,二個月,13800.0,平面式停車位，費用另計,一年,簡易裝潢,已辦,"25.0788898,121.5712464","25°04'44.0""N 121°34'16.5""E",114台北市內湖區時代總部大樓,25.0788898,121.5712464,1F,12F,9613.582377896171,-0.8184590318162618,2747906.0
11842210,21-Dec,TPE,台北市內湖區內湖路一段,內湖區西湖里,330000,134,二個月,12126.0,,兩年,簡易裝潢,已辦,"25.0804707,121.5678433","25°04'49.7""N 121°34'04.2""E",114台北市內湖區瑞光路583巷21號,25.0804707,121.5678433,1F,13F,15663.485203708558,-2.015517407925005,2656491.0
11830087,21-Dec,TPE,台北市中正區忠孝東路二段,中正區幸福里,100000,37,二個月,,,一年,簡易裝潢,未辦,"25.0434080,121.5281030","25°02'36.3""N 121°31'41.2""E",100台北市中正區台5線40號,25.043408,121.528103,1F,4F,19973.064994366418,-1.4101797200920974,2460771.0
11545577,21-Dec,TPE,台北市大安區光復南路,大安區華聲里,65918,13,二個月,1000.0,,一年,簡易裝潢,已辦,"25.0442613,121.5576643","25°02'39.3""N 121°33'27.6""E",106台北市大安區光復南路82-98,25.0442613,121.5576643,1F,12F,30932.354720605304,-1.0671675087595922,2199569.0
11524606,21-Dec,TPE,台北市松山區三民路136巷,松山區新益里,49000,35,二個月,,,一年,簡易裝潢,已辦,"25.0616074,121.5653436","25°03'41.8""N 121°33'55.2""E",105台北市松山區新東街52號,25.0616074,121.5653436,1F,4F,39993.64617773212,-1.3934222374148173,1818994.0
11832400,21-Dec,TPE,台北市大安區臨江街,大安區臨江里,71000,14,二個月,1600.0,,一年,簡易裝潢,已辦,"25.0286520,121.5559010","25°01'43.2""N 121°33'21.2""E",106台北市大安區通化街143巷,25.028652,121.555901,1F,4F,56280.66313386457,-1.5165162505399308,1309416.0
11692675,21-Dec,TPE,台北市大同區蘭州街30號,大同區民權里,30000,28,二個月,,,一年,尚未裝潢,已辦,"25.0623670,121.5143680","25°03'44.5""N 121°30'51.7""E",103台北市大同區蘭州街,25.062367,121.514368,1F,4F,31120.708217932275,-1.4045051338079872,2528650.0
11772878,21-Dec,TPE,台北市大同區哈密街45巷2號,大同區保安里,38000,20,二個月,,,一年,簡易裝潢,已辦,"25.0734832,121.5174288","25°04'24.5""N 121°31'02.7""E",103台北市大同區哈密街45巷,25.0734832,121.5174288,1F,4F,22075.68569501692,-2.1396559329845743,1437235.0
11681964,21-Dec,TPE,台北市大同區重慶北路二段46巷40號,大同區朝陽里,38000,45,二個月,,,一年,尚未裝潢,未辦,"25.0544452,121.5123382","25°03'16.0""N 121°30'44.4""E",103台北市大同區南京西路185巷3號,25.0544452,121.5123382,1F,4F,42734.80695337414,-0.971693868007062,1696684.0
11503177,21-Dec,TPE,台北市中正區汀州路二段,中正區螢圃里,79999,30,二個月,1000.0,,一年,簡易裝潢,已辦,"25.0250574,121.5190417","25°01'30.2""N 121°31'08.6""E",100台北市中正區汀州路二段86號,25.0250574,121.5190417,1F,6F,49289.14026987237,-0.4260561421481827,2345848.0
