area,brand,name,addr,filter,long,lat,density_2021,ave_pop_growth,2019_income,village_rent,rating,comment
TPE,louisa,第三波咖啡南港蔦屋門市,台北市南港區忠孝東路7段369號2樓,南港區中南里,121.607208,25.052669,2156.3364620975462,-2.364998031582788,992878.0,1603.0,4.0,49.0
TPE,louisa,德行西門市,台北市士林區德行西路36號1樓,士林區德行里,121.523185,25.105267,23086.27482705442,-0.4740871615553328,1879543.0,2751.0,4.0,443.0
TPE,louisa,劍潭門市,台北市士林區劍潭路6號,士林區承德里,121.524356,25.083908,35025.79658360594,-1.161273771354665,2372860.0,1905.0,4.0,448.0
TPE,louisa,芝山直營門市,台北市士林區福國路38號,士林區德行里,121.524107,25.102298,23086.27482705442,-0.4740871615553328,1879543.0,2751.0,4.0,475.0
TPE,louisa,天母忠誠門市,台北市士林區天母東路67之1號,士林區天山里,121.534398,25.118237,42770.1224656397,-0.9466397329400243,3232662.0,1800.0,4.1,277.0
TPE,louisa,東吳大學門市,台北市士林區臨溪路70號,士林區福林里,121.545751,25.094446,1433.364351090113,-2.379690432351496,1359341.0,3875.0,4.4,15.0
TPE,louisa,基河新光門市,台北市士林區基河路250號,士林區福德里,121.520843,25.091701,19783.63779274654,-1.8864694108600883,1818464.0,2723.0,3.9,301.0
TPE,louisa,天母東直營門市,台北市士林區天母東路8巷31弄2號,士林區天福里,121.53191,25.116789,31858.90012502573,-0.5995128537852779,2811877.0,1905.0,3.8,342.0
TPE,louisa,士林前港門市,台北市士林區前港街11號1樓,士林區前港里,121.52265,25.084911,27313.324967613647,-2.029644919624059,1677631.0,2089.0,3.3,261.0
TPE,louisa,劍潭承德門市,台北市士林區承德路四段53號,士林區承德里,121.522968,25.081327,35025.79658360594,-1.161273771354665,2372860.0,1905.0,4.0,448.0
TPE,louisa,士林中正直營門市,台北市士林區中正路303號,士林區福德里,121.523719,25.094663,19783.63779274654,-1.8864694108600883,1818464.0,2723.0,4.1,122.0
TPE,louisa,士林新光門市,台北市士林區文昌路42號,士林區福佳里,121.521574,25.095569,15267.504851394611,-1.1736740378683366,3094444.0,2133.0,3.8,462.0
TPE,louisa,酒泉門市,台北市大同區酒泉街139號,大同區至聖里,121.514289,25.07214,34161.35139064609,-1.824902108387624,2667975.0,1168.0,4.1,296.0
TPE,louisa,中山承德直營門市,台北市大同區南京西路65號,大同區光能里,121.518932,25.053118,43157.00380037817,-0.956768936386195,1841575.0,4300.0,3.5,894.0
TPE,louisa,京站門市,台北市大同區華陰街87號,大同區建明里,121.51774,25.049762,21679.756337171104,-2.6617841592189606,1336075.0,2040.0,3.8,318.0
TPE,louisa,雙連門市,台北市大同區民生西路132號,大同區光能里,121.519026,25.057327,43157.00380037817,-0.956768936386195,1841575.0,4300.0,3.5,894.0
TPE,louisa,庫倫承德門市,台北市大同區承德路三段238號,大同區保安里,121.518561,25.072524,22075.68569501692,-2.1396559329845743,1437235.0,2035.0,4.2,243.0
TPE,louisa,圓山直營門市,台北市大同區酒泉街35號,大同區至聖里,121.519018,25.070682,34161.35139064609,-1.824902108387624,2667975.0,1168.0,3.7,524.0
TPE,louisa,師大直營門市,台北市大安區和平東路一段79號,大安區錦華里,121.52528,25.027054,58404.54412461435,0.0406888326782854,3539366.0,2310.0,4.0,656.0
TPE,louisa,台大卓越門市,台北市大安區羅斯福路四段1號2樓,中正區水源里,121.5337,25.016981,7938.931950934741,-0.4441672418021181,1177893.0,4688.0,4.0,124.0
TPE,louisa,復興辛亥門市,台北市大安區辛亥路二段205號,大安區龍淵里,121.542314,25.021629,58623.91922778076,-0.5701345177185531,4839859.0,1767.0,3.2,344.0
TPE,louisa,市民門市,台北市大安區光復南路102號1樓,大安區華聲里,121.557481,25.043464,30932.354720605304,-1.0671675087595922,2199569.0,5222.0,4.3,101.0
TPE,louisa,遠企門市,台北市大安區敦化南路二段100號,大安區群賢里,121.548387,25.027857,40099.32584185052,-1.4901884547768418,3164367.0,4269.0,3.6,273.0
TPE,louisa,仁愛敦化門市,台北市大安區仁愛路四段122巷4號,大安區敦安里,121.550222,25.036949,36504.079884274535,-0.9971817850142598,4242354.0,2124.0,3.1,52.0
TPE,louisa,國父紀念館門市,台北市大安區光復南路302號1樓,大安區正聲里,121.557446,25.038978,44492.702678856185,-2.1408298717292773,3665399.0,3222.0,3.8,951.0
TPE,louisa,通化門市,台北市大安區通化街84號,大安區通化里,121.554073,25.030006,52598.05455926029,-0.7276535600304463,2422355.0,3740.0,3.1,52.0
TPE,louisa,大安門市,台北市大安區信義路四段28號,大安區住安里,121.544462,25.033165,37166.86616201101,-2.460769920344659,2335518.0,3220.0,3.9,943.0
TPE,louisa,台北三興門市,台北市大安區基隆路二段134號,大安區臨江里,121.556734,25.028631,56280.66313386457,-1.5165162505399308,1309416.0,2538.0,3.6,97.0
TPE,louisa,瑞安直營門市,台北市大安區建國南路二段151巷40號,大安區新龍里,121.539463,25.028652,76862.6135622693,-0.4062799318289123,3545882.0,2764.0,4.1,834.0
TPE,louisa,忠孝SOGO門市,台北市大安區復興南路一段133-1號,大安區光武里,121.544214,25.042764,37131.21454223301,-1.4931504734489267,3643217.0,5203.0,3.7,359.0
TPE,louisa,信義金山直營門市,台北市大安區信義路二段128號,大安區永康里,121.528143,25.033767,31997.07455318371,-0.3879108995447892,2133014.0,5057.0,3.7,261.0
TPE,louisa,第三波咖啡大安森林公園直營門市,台北市大安區信義路三段100號B1,大安區龍門里,121.536285,25.033322,9098.204588934392,0.1728615736658501,2767534.0,1826.0,3.9,943.0
TPE,louisa,信義光復門市,台北市大安區光復南路626號1樓,大安區通化里,121.557275,25.031784,52598.05455926029,-0.7276535600304463,2422355.0,3740.0,3.8,951.0
TPE,louisa,和平新生門市,台北市大安區和平東路一段228號,大安區龍坡里,121.532298,25.026091,41471.136763587805,-0.647329410316851,3355350.0,3364.0,4.0,271.0
TPE,louisa,國泰門市,台北市大安區仁愛路四段300巷13-2號,大安區光信里,121.554516,25.036766,57255.34162721282,-1.347133175535845,4260737.0,2077.0,3.2,237.0
TPE,louisa,金華門市,台北市大安區金華街150號1樓,大安區錦安里,121.529417,25.029717,40308.49735640168,-0.0066682694634205,4024522.0,4377.0,3.1,57.0
TPE,louisa,建國門市,台北市大安區瑞安街151號,大安區龍生里,121.539489,25.026481,56282.88911479816,-0.6473520797857606,3988748.0,3217.0,3.7,476.0
TPE,louisa,木新門市,台北市文山區木新路三段177號,文山區樟腳里,121.560467,24.981539,31595.16869461484,-2.0209009321257314,2400789.0,1336.0,4.0,278.0
TPE,louisa,萬芳醫院門市,台北市文山區興隆路三段119號,文山區興光里,121.558159,24.998978,9837.284633384994,0.2506951508991347,1420246.0,3559.0,3.6,535.0
TPE,louisa,木柵直營門市,台北市文山區木柵路三段63號,文山區木柵里,121.566668,24.988688,16248.877607976943,-0.256942227696492,4560710.0,1800.0,3.8,617.0
TPE,louisa,景美SOHO門市,台北市文山區羅斯福路六段146號,文山區景仁里,121.540942,24.995854,23108.10429328943,3.859406077704245,2378552.0,1839.0,4.0,1071.0
TPE,louisa,政大門市,台北市文山區萬壽路3號1樓,文山區萬興里,121.575782,24.987902,2935.045209965007,-0.5960606859766848,4072411.0,1500.0,3.5,196.0
TPE,louisa,景美門市,台北市文山區景中街13號,文山區景華里,121.541895,24.993036,33440.60951692598,-0.9098707892136292,2292730.0,1688.0,4.0,1071.0
TPE,louisa,民生富錦直營門市,台北市松山區三民路113巷1-3號,松山區三民里,121.563295,25.057931,50936.90007568448,-1.2328705774337014,3271597.0,3826.0,3.8,380.0
TPE,louisa,CITYLINK松山貳號門市,台北市松山區市民大道六段131號,松山區慈祐里,121.578755,25.0496,27650.057474992504,-0.3575180954236886,2393420.0,3578.0,4.2,3270.0
TPE,louisa,民生光復門市,台北市松山區民生東路五段3號,松山區東榮里,121.555588,25.05843,31155.173777128584,-0.878431978362304,4853375.0,3193.0,3.8,177.0
TPE,louisa,松山蔦屋門市,台北市松山區市民大道六段131號1樓,松山區慈祐里,121.578755,25.0496,27650.057474992504,-0.3575180954236886,2393420.0,3578.0,3.0,19.0
TPE,louisa,慶城門市,台北市松山區慶城街14-1號,松山區中正里,121.545272,25.053151,29466.572383481845,-1.142283607167164,5786935.0,2554.0,3.4,97.0
TPE,louisa,小巨蛋門市,台北市松山區南京東路四段69號,松山區東勢里,121.553064,25.051846,48624.10399842985,-1.321430623645329,2174535.0,3816.0,3.7,499.0
TPE,louisa,民生圓環門市,台北市松山區新東街33號,松山區富錦里,121.565729,25.059711,52291.6568160672,-1.3280464549128013,2356196.0,2132.0,3.7,500.0
TPE,louisa,八德光復門市,台北市松山區八德路三段237號1+2樓,松山區復勢里,121.557297,25.048266,49360.933285512845,-1.1586730790063302,3033459.0,3560.0,3.4,181.0
TPE,louisa,民權復興門市,台北市松山區民權東路三段132號1樓,松山區民有里,121.546229,25.06184,32173.69790922893,-1.48568348970007,5637140.0,3369.0,3.3,139.0
TPE,louisa,八德台安門市,台北市松山區八德路二段429號,松山區中正里,121.546634,25.048314,29466.572383481845,-1.142283607167164,5786935.0,2554.0,3.8,376.0
TPE,louisa,八德監理門市,台北市松山區八德路四段36巷2-1號,松山區復盛里,121.559137,25.047619,40022.90886578901,-2.252715368394872,2436851.0,2192.0,3.7,150.0
TPE,louisa,麥帥門市,台北市松山區南京東路五段250巷2弄19號,松山區新聚里,121.567142,25.050788,52762.67911817818,-1.7180853774011684,3373427.0,1654.0,4.2,276.0
TPE,louisa,萬華龍山門市,台北市萬華區和平西路三段143號,萬華區青山里,121.498912,25.035423,16736.810564051786,-0.4137982593268141,1385419.0,2756.0,4.1,446.0
TPE,louisa,萬華寶興門市,台北市萬華區寶興街71號,萬華區忠德里,121.494245,25.026451,53625.8797903317,-0.6731214431802062,1176897.0,1650.0,4.0,276.0
TPE,louisa,萬華西藏門市,台北市萬華區西藏路125巷5號,萬華區新忠里,121.502298,25.028941,76146.92142697646,-0.7915825780208774,978587.0,,3.4,314.0
TPE,louisa,桂林門市,台北市萬華區桂林路26號,萬華區仁德里,121.505397,25.037604,43070.46737696541,-1.6207289192678775,1961003.0,2042.0,3.9,703.0
TPE,louisa,萬大門市,台北市萬華區萬大路441號,萬華區興德里,121.498502,25.021031,7062.282837263876,-2.4217588799021987,1013429.0,1688.0,3.6,169.0
NTC,louisa,三峽復興門市,新北市三峽區復興路11號,三峽區永舘里,121.374086,24.936035,22199.02871127091,-1.1547936202923823,1754063.0,1750.0,3.8,412.0
NTC,louisa,三峽國際門市,新北市三峽區國際一街1號1樓,三峽區龍恩里,121.374719,24.943192,7206.358266478573,1.8219293413087807,2483303.0,2013.0,3.9,296.0
NTC,louisa,三峽學成門市,新北市三峽區學成路325號,三峽區龍學里,121.377205,24.944627,41692.7803536846,0.8366909515847768,6217723.0,1179.0,4.1,284.0
NTC,louisa,三重旗艦門市,新北市三重區重新路五段609巷2-1號,三重區中興里,121.468435,25.045563,5571.268990625547,0.0268936687123281,1158026.0,1169.0,3.6,214.0
NTC,louisa,三重重新門市,新北市三重區重新路三段94號,三重區大同里,121.492863,25.060594,54387.90387246708,-0.3904023201955375,559657.0,2500.0,3.8,639.0
NTC,louisa,三重忠孝門市,新北市三重區忠孝路二段99-1號,三重區培德里,121.484016,25.069956,23064.92758820261,-1.2872188911425533,997475.0,,4.0,373.0
NTC,louisa,三重徐匯門市,新北市三重區仁愛街690號,三重區慈愛里,121.481531,25.080166,60616.18772887074,-1.0672864117041492,612846.0,1600.0,4.1,531.0
NTC,louisa,台北橋門市,新北市三重區重新路二段12號,三重區光榮里,121.499553,25.062702,42172.7543520468,-0.9031346706391682,401623.0,3033.0,3.7,311.0
NTC,louisa,三重成功門市,新北市三重區成功路98號,三重區福德里,121.487739,25.051313,40495.629440880446,0.771898601821756,1129608.0,800.0,3.8,292.0
NTC,louisa,三重龍門門市,新北市三重區三和路三段84號1樓,三重區尚德里,121.494528,25.071762,31594.44925782016,-1.4880214687289506,665826.0,1285.0,3.7,427.0
NTC,louisa,三重自強門市,新北市三重區自強路一段236號,三重區正義里,121.493277,25.066998,29426.32987743806,-0.9366718787784092,465619.0,,4.1,404.0
NTC,louisa,三重溪尾門市,新北市三重區溪尾街175號,三重區慈化里,121.488839,25.080392,51090.94069723046,-0.1392583484296346,535504.0,800.0,3.9,255.0
NTC,louisa,三重三和門市,新北市三重區三和路二段156號1樓,三重區長安里,121.499357,25.068435,49126.94306916951,-2.112074159292584,461423.0,2714.0,4.2,702.0
NTC,louisa,蘆洲家樂福門市,新北市三重區集智街56號,三重區碧華里,121.486338,25.087429,29828.396626840244,2.601318275916824,3555307.0,1046.0,4.3,218.0
NTC,louisa,三重五華門市,新北市三重區五華街97號,三重區五華里,121.491758,25.083708,67139.4903848704,-0.5802692062890784,1656189.0,,3.8,150.0
NTC,louisa,中和復興門市,新北市中和區復興路331號,中和區中興里,121.500523,24.990203,22283.576349957217,-0.961257343747146,2465636.0,,4.0,406.0
NTC,louisa,中和概念門市,新北市中和區連城路250號1樓,中和區平河里,121.487221,24.996876,23044.608457676182,-0.7147529494821707,2743197.0,1312.0,3.1,59.0
NTC,louisa,南勢角門市,新北市中和區捷運路63號,中和區景福里,121.508931,24.989744,41369.2741701994,-0.311435607081408,2060755.0,2005.0,3.9,428.0
NTC,louisa,中和景平直營門市,新北市中和區景平路675號,中和區福真里,121.496515,25.002797,49319.93437125542,-1.4785450741401809,1004395.0,1278.0,4.0,367.0
NTC,louisa,捷運景安門市,新北市中和區景安路175-2號,中和區景安里,121.50527,24.994171,37031.26262667422,0.6509372464491718,1438451.0,2330.0,3.9,271.0
NTC,louisa,中和中和門市,新北市中和區中和路55號,中和區枋寮里,121.500414,25.00127,22669.55833201125,-0.1635313802615871,1076896.0,1601.0,3.8,579.0
NTC,louisa,中和立德門市,新北市中和區立德街150號,中和區中原里,121.486209,25.00868,5714.260089981111,9.94952441688719,2230550.0,1333.0,3.7,103.0
NTC,louisa,中和自立門市,新北市中和區自立路5號,中和區秀福里,121.5226,24.996572,44168.28990255813,-0.0123842025632055,1467716.0,1142.0,3.9,303.0
NTC,louisa,中和宜安直營門市,新北市中和區宜安路180號,中和區安平里,121.508521,24.999355,63702.40031549497,-0.926306220934133,2653404.0,3460.0,4.1,313.0
NTC,louisa,中和新生門市,新北市中和區新生街136號,中和區信和里,121.483521,25.000986,59736.720626130045,-1.2549747469356554,900142.0,,4.1,367.0
NTC,louisa,永安市場門市,新北市中和區中和路400巷19號,中和區中安里,121.511576,25.002417,56261.39081287344,-0.7945740499115672,1832720.0,4334.0,3.8,579.0
NTC,louisa,雙和圓通門市,新北市中和區圓通路295-2號,中和區錦中里,121.494671,24.991976,7410.35960396559,-1.400087955243127,1035463.0,1301.0,3.9,342.0
NTC,louisa,中和南華門市,新北市中和區南華路65號,中和區南山里,121.504444,24.997295,65020.11925512528,-1.122132699122247,2049374.0,2083.0,3.9,321.0
NTC,louisa,中和中正門市,新北市中和區中正路918號,中和區中原里,121.48302,25.0083,5714.260089981111,9.94952441688719,2230550.0,1333.0,3.7,174.0
NTC,louisa,積穗員山門市,新北市中和區員山路492號,中和區員山里,121.479888,25.007075,25770.73389188112,0.0068413864401447,1910881.0,5882.0,3.4,99.0
NTC,louisa,中和建康門市,新北市中和區建康路95號,中和區平河里,121.487872,25.000367,23044.608457676182,-0.7147529494821707,2743197.0,1312.0,4.1,157.0
NTC,louisa,中和莒光門市,新北市中和區莒光路158號,中和區德穗里,121.472524,25.000498,43169.7413032385,-0.8222745003203377,1224286.0,777.0,3.9,235.0
NTC,louisa,景平大勇門市,新北市中和區大仁街19巷8號,中和區秀明里,121.517349,24.993296,53681.1636100513,-0.8960102378853622,1562389.0,,4.0,367.0
NTC,louisa,金城二門市,新北市土城區金城路三段30號,土城區金城里,121.465408,24.986294,110994.3467424965,-0.7105678032872949,1538932.0,1338.0,3.9,273.0
NTC,louisa,土城裕民門市,新北市土城區裕民路99號,土城區樂利里,121.450781,24.98692,71145.3919467493,-1.3969975567674098,1212966.0,1168.0,4.0,689.0
NTC,louisa,土城頂埔門市,新北市土城區中央四段62之3號,土城區頂埔里,121.4197054,24.96032002,4076.715550878542,-0.5410707189154855,1213220.0,1234.0,3.8,306.0
NTC,louisa,土城中央直營門市,新北市土城區中央路2段248號,土城區土城里,121.441792,24.974826,46581.284125842125,-0.1354927334661878,446827.0,,4.0,414.0
NTC,louisa,金城門市,新北市土城區明德路一段95號,土城區永富里,121.46566,24.983041,34244.18509679997,1.378373146045497,995845.0,,3.7,213.0
NTC,louisa,土城日月光門市,新北市土城區中央路二段61巷37號,土城區員林里,121.444961,24.97833,24802.68358526502,6.920059272572754,1739660.0,1736.0,4.2,255.0
NTC,louisa,新店佳瑪門市,新北市新店區建國路268號,新店區復興里,121.537662,24.983082,5239.354457744582,-1.462681377249305,941190.0,2691.0,3.9,674.0
NTC,louisa,新店中正門市,新北市新店區中正路510號,新店區復興里,121.533895,24.98307,5239.354457744582,-1.462681377249305,941190.0,2691.0,4.1,447.0
